,candidate_name,cycle,modeldate,pct_median_adjusted,state
289,George Bush,1992.0,10.0,43.69996332258065,Mississippi
290,George Bush,1992.0,11.0,40.314745,Mississippi
291,Bill Clinton,1992.0,9.0,48.696467166666686,Missouri
292,Bill Clinton,1992.0,10.0,45.217128806451605,Missouri
293,Bill Clinton,1992.0,11.0,40.71034066666667,Missouri
294,George Bush,1992.0,9.0,33.2896553,Missouri
295,George Bush,1992.0,10.0,29.748329612903227,Missouri
296,George Bush,1992.0,11.0,30.528731333333337,Missouri
297,Bill Clinton,1992.0,9.0,41.79083916666668,Montana
298,Bill Clinton,1992.0,10.0,39.18846606451611,Montana
299,Bill Clinton,1992.0,11.0,35.49283133333333,Montana
300,George Bush,1992.0,9.0,36.33668463333333,Montana
301,George Bush,1992.0,10.0,31.680303838709673,Montana
302,George Bush,1992.0,11.0,30.52635666666667,Montana
303,Bill Clinton,1992.0,9.0,34.82023873333333,Nebraska
304,Bill Clinton,1992.0,10.0,32.364996129032264,Nebraska
305,Bill Clinton,1992.0,11.0,30.64068633333333,Nebraska
306,George Bush,1992.0,9.0,42.73485726666667,Nebraska
307,George Bush,1992.0,10.0,40.10020341935483,Nebraska
308,George Bush,1992.0,11.0,40.21238566666667,Nebraska
309,Bill Clinton,1992.0,9.0,,Nevada
310,Bill Clinton,1992.0,10.0,35.1408755,Nevada
311,Bill Clinton,1992.0,11.0,34.75713233333334,Nevada
312,George Bush,1992.0,9.0,,Nevada
313,George Bush,1992.0,10.0,30.1666105,Nevada
314,George Bush,1992.0,11.0,30.463973,Nevada
315,Bill Clinton,1992.0,9.0,47.88430136666667,New Hampshire
316,Bill Clinton,1992.0,10.0,42.17921896774194,New Hampshire
317,Bill Clinton,1992.0,11.0,36.74886166666667,New Hampshire
318,George Bush,1992.0,9.0,35.94932273333333,New Hampshire
319,George Bush,1992.0,10.0,33.83553741935484,New Hampshire
320,George Bush,1992.0,11.0,34.25023866666667,New Hampshire
321,Bill Clinton,1992.0,9.0,44.057118200000005,New Jersey
322,Bill Clinton,1992.0,10.0,43.04550325806453,New Jersey
323,Bill Clinton,1992.0,11.0,39.111969,New Jersey
324,George Bush,1992.0,9.0,36.00172413333333,New Jersey
325,George Bush,1992.0,10.0,31.386963354838716,New Jersey
326,George Bush,1992.0,11.0,32.035063666666666,New Jersey
327,Bill Clinton,1992.0,9.0,44.27476635000001,New Mexico
328,Bill Clinton,1992.0,10.0,42.74293203225806,New Mexico
329,Bill Clinton,1992.0,11.0,39.82296633333333,New Mexico
330,George Bush,1992.0,9.0,33.33832645,New Mexico
331,George Bush,1992.0,10.0,31.85953651612904,New Mexico
332,George Bush,1992.0,11.0,33.909873000000005,New Mexico
333,Bill Clinton,1992.0,9.0,47.91303476666666,New York
334,Bill Clinton,1992.0,10.0,51.278121064516135,New York
335,Bill Clinton,1992.0,11.0,48.00412033333333,New York
336,George Bush,1992.0,9.0,32.25109703333333,New York
337,George Bush,1992.0,10.0,28.637332903225808,New York
338,George Bush,1992.0,11.0,28.753226,New York
339,Bill Clinton,1992.0,9.0,43.36673706666667,North Carolina
340,Bill Clinton,1992.0,10.0,43.524886032258074,North Carolina
341,Bill Clinton,1992.0,11.0,40.21461566666667,North Carolina
342,George Bush,1992.0,9.0,37.792662799999995,North Carolina
343,George Bush,1992.0,10.0,35.68630403225807,North Carolina
344,George Bush,1992.0,11.0,36.89955366666667,North Carolina
345,Bill Clinton,1992.0,9.0,34.73192086666667,North Dakota
346,Bill Clinton,1992.0,10.0,34.31645235483871,North Dakota
347,Bill Clinton,1992.0,11.0,31.03916833333333,North Dakota
348,George Bush,1992.0,9.0,39.9207493,North Dakota
349,George Bush,1992.0,10.0,36.86633370967742,North Dakota
350,George Bush,1992.0,11.0,39.11059566666667,North Dakota
351,Bill Clinton,1992.0,9.0,41.67117373333335,Ohio
352,Bill Clinton,1992.0,10.0,44.25808270967742,Ohio
353,Bill Clinton,1992.0,11.0,40.03935933333333,Ohio
354,George Bush,1992.0,9.0,37.902739333333336,Ohio
355,George Bush,1992.0,10.0,35.69088270967742,Ohio
356,George Bush,1992.0,11.0,38.61645666666666,Ohio
357,Bill Clinton,1992.0,9.0,39.868639,Oklahoma
358,Bill Clinton,1992.0,10.0,38.47542629032258,Oklahoma
359,Bill Clinton,1992.0,11.0,35.29019733333333,Oklahoma
360,George Bush,1992.0,9.0,44.97389383333334,Oklahoma
361,George Bush,1992.0,10.0,41.62786248387097,Oklahoma
362,George Bush,1992.0,11.0,41.362649333333344,Oklahoma
363,Bill Clinton,1992.0,9.0,37.73755476666667,Oregon
364,Bill Clinton,1992.0,10.0,43.29048570967741,Oregon
365,Bill Clinton,1992.0,11.0,40.43485933333333,Oregon
366,George Bush,1992.0,9.0,33.32440506666667,Oregon
367,George Bush,1992.0,10.0,28.616242161290327,Oregon
368,George Bush,1992.0,11.0,29.55293466666667,Oregon
369,Bill Clinton,1992.0,9.0,42.933744,Pennsylvania
370,Bill Clinton,1992.0,10.0,43.378394516129035,Pennsylvania
371,Bill Clinton,1992.0,11.0,40.21103766666667,Pennsylvania
372,George Bush,1992.0,9.0,33.900312400000004,Pennsylvania
373,George Bush,1992.0,10.0,31.30335235483871,Pennsylvania
374,George Bush,1992.0,11.0,32.159451000000004,Pennsylvania
375,Bill Clinton,1992.0,9.0,50.0725255,Rhode Island
376,Bill Clinton,1992.0,10.0,49.459309096774206,Rhode Island
377,Bill Clinton,1992.0,11.0,46.46971100000001,Rhode Island
378,George Bush,1992.0,9.0,26.987898875,Rhode Island
379,George Bush,1992.0,10.0,25.543991677419356,Rhode Island
